street_name,municipality,postcode,count
Mühlweg,Neuhausen/Erzgebirge,09544,1
Mühlweg,Muldestausee,06774,1
Mühlweg,Linsengericht,63589,1
Mühlweg,Limburgerhof,67117,1
Mühlweg,Leipzig,04316,1
Mühlweg,Lahr/Schwarzwald,77933,1
Mühlweg,Kunreuth,91358,1
Mühlweg,Kirchberg an der Iller,88486,1
Mühlweg,Kieselbronn,75249,1
Mühlweg,Kaltental,87662,1
Mühlweg,Hünfeld,36088,1
Mühlweg,Eußenheim,97776,1
Mühlweg,Hockenheim,68766,1
Mühlweg,Hilgertshausen-Tandern,86567,1
Mühlweg,Heroldstatt,72535,1
Mühlweg,Hepberg,85120,1
Mühlweg,Heiligkreuzsteinach,69253,1
Mühlweg,Haundorf,91729,1
Mühlweg,Harzgerode,06493,1
Mühlweg,Hagelstadt,93095,1
Mühlweg,Gundelsheim,74831,1
Mühlweg,Flörsbachtal,63639,1
Mühlstraße,Otterberg,67697,1
Mühlstraße,Obrigheim (Pfalz),67283,1
Mühlweg,Rednitzhembach,91126,1
Mühlstraße,Nürtingen,72622,1
Mühlstraße,Aura im Sinngrund,97773,1
Mühlstraße,Auerbach,08209,1
Mühlstraße,Angelbachtal,74918,1
Mühlstraße,Alzey,55232,1
Mühlrain,Spraitbach,73565,1
Mühlrain,Kaltensundheim,98634,1
Mühlleite,Riedenburg,93339,1
Mühlleite,Pfreimd,92536,1
Mühlleite,Parkstein,92711,1
Mühlleite,Grafenwöhr,92655,1
Mühlhäuser Straße,Rauenberg,69231,1
Mühlhäuser Straße,Mühlhausen,69242,1
Mühlhäuser Straße,Lützelbach,64750,1
Mühlhäuser Straße,Eschwege,37269,1
Mühlgrabenweg,Niederfrohna,09243,1
Mozartstraße,Bischofsheim,65474,1
Mühlgasse,Wolkramshausen,99735,1
Mühlgasse,Winhöring,84543,1
Mühlgasse,Weischlitz,08538,1
Mühlgasse,Treffurt,99830,1
Mühlgasse,Tegernsee,83684,1
Mühlgasse,Schwetzingen,68782,1
Mühlgasse,Rohrbach,76865,1
Mühlstraße,Baindt,88255,1
Mühlstraße,Bayerbach,94137,1
Mühlstraße,Bempflingen,72658,1
Mühlstraße,Großheringen,99518,1
Mühlstraße,Neu-Anspach,61267,1
Mühlstraße,Mockrehna,04862,1
Mühlstraße,Malsch,76316,1
Mühlstraße,Lichtenstein,72805,1
Mühlstraße,Künzing,94550,1
Mühlstraße,Künzell,36093,1
Mühlstraße,Kusel,66869,1
Mühlstraße,Jossgrund,63637,1
Mühlstraße,Hochdorf-Assenheim,67126,1
Mühlstraße,Hayingen,72534,1
Mühlstraße,Goldkronach,95497,1
Mühlstraße,Bruchmühlbach-Miesau,66892,1
Mühlstraße,Glattbach,63864,1
Mühlstraße,Genderkingen,86682,1
Mühlstraße,Gablingen,86456,1
Mühlstraße,Essingen,76879,1
Mühlstraße,Egling an der Paar,86492,1
Mühlstraße,Dörsdorf,56370,1
Mühlstraße,Dillingen a.d.Donau,89407,1
Mühlstraße,Bühlertann,74424,1
Mühlstraße,Brücken (Pfalz),66904,1
Mühlstraße,Bruchsal,76646,1
Mühlweg,Pfaffenhofen an der Ilm,85276,1
Mühlweg,Rodgau,63110,1
Naturlehrpfad,Klötze,38486,1
Nachtigallenweg,Bienenbüttel,29553,1
Nachtigallenweg,Zülpich,53909,1
Nachtigallenweg,Wienhausen,29342,1
Nachtigallenweg,Wallenhorst,49134,1
Nachtigallenweg,Schweinfurt,97422,1
Nachtigallenweg,Reinbek,21465,1
Nachtigallenweg,Ratingen,40882,1
Nachtigallenweg,Rastatt,76437,1
Nachtigallenweg,Paderborn,33104,1
Nachtigallenweg,Osnabrück,49088,1
Nachtigallenweg,Nienburg/Weser,31582,1
Nachtigallenweg,Niederkrüchten,41372,1
Nachtigallenweg,Namborn,66640,1
Nachtigallenweg,Mönchengladbach,41065,1
Nachtigallenweg,Lübben (Spreewald),15907,1
Nachtigallenweg,Köln,50829,1
Nachtigallenweg,Kelkheim,65779,1
Nachtigallenweg,Horstmar,48612,1
Nachtigallenweg,Hofheim am Taunus,65719,1
Nachtigallenweg,Heuchelheim,35452,1
Nachtigallenweg,Großräschen,01983,1
Nachtigallenweg,Grefrath,47929,1
Nachtigallenweg,Gemmingen,75050,1
Nachtigallenweg,Friedrichshafen,88048,1
Nahestraße,Grolsheim,55459,1
Nahestraße,Idar-Oberstein,55743,1
Nahestraße,Mönchengladbach,41238,1
Narzissenweg,Donauwörth,86609,1
Naturlehrpfad,Feldberg,79868,1
Narzissenweg,Wäschenbeuren,73116,1
Narzissenweg,Willstätt,77731,1
Narzissenweg,Stadtoldendorf,37627,1
Narzissenweg,Simbach,94436,1
Narzissenweg,Sankt Wendel,66606,1
Narzissenweg,Massenbachhausen,74252,1
Narzissenweg,Markkleeberg,04416,1
Narzissenweg,Kirchlengern,32278,1
Narzissenweg,Dormagen,41542,1
Narzissenweg,Bergheim,50126,1
Nahestraße,Neuss,41469,1
Narzissenweg,Aschau im Chiemgau,83229,1
Narzissenstraße,Löhne,32584,1
Narzissenstraße,Großbottwar,71723,1
Narzissenstraße,Dasing,86453,1
Narzissenstraße,Bodelshausen,72411,1
Narzissenstraße,Bad Bentheim,48455,1
Nansenstraße,Schwandorf,92421,1
Nansenstraße,Kandel,76870,1
Nansenstraße,Heidelberg,69126,1
Nansenstraße,Chemnitz,09116,1
Nachtigallenweg,Bocholt,46395,1
Nachtigallenweg,Bad Ems,56130,1
Mühlweg,Rohrbach,85296,1
Naabstraße,Braunschweig,38120,1
Müllerstraße,Maisach,82216,1
Müllerstraße,Kehl,77694,1
Müllerstraße,Berlin,13353,1
Müllerstraße,Augsburg,86153,1
Mülheimer Straße,Oberhausen,46045,1
Mühlwiesenweg,Nidda,63667,1
Mühlwiesenweg,Karlsruhe,76199,1
Mühlwiesenweg,Altdorf bei Nürnberg,90518,1
Mühlwiesenstraße,Wiesbaden,65191,1
Mühlwiesenstraße,Tuningen,78609,1
Mühlwiesenstraße,Möglingen,71696,1
Mühlwiesenstraße,Kirschweiler,55743,1
Mühlwiese,Eilenburg,04838,1
Mühlwiese,Bad Berleburg,57319,1
Mühlweg,Würzburg,97078,1
Mühlweg,Werdau,08412,1
Mühlweg,Waldmünchen,93449,1
Mühlweg,Vellberg,74541,1
Mühlweg,Stein,90547,1
Mühlweg,Seeon-Seebruck,83376,1
Mühlweg,Sankt Alban,67813,1
Mühlweg,Rödental,96472,1
Mühlweg,Räckelwitz,01920,1
Müllerstraße,Sassenberg,48336,1
Müllerstraße,Schönebeck (Elbe),39218,1
Müllerstraße,Wiesbaden,65183,1
Münsterstraße,Bottrop,46244,1
Münzstraße,Trier,54293,1
Münzstraße,München,80331,1
Münzstraße,Lutherstadt Eisleben,06295,1
Münzstraße,Köln,51063,1
Münzstraße,Bad Wildungen,34537,1
Münzstraße,Bacharach,55422,1
Münzgasse,Weinheim,69469,1
Münsterstraße,Neuss,41460,1
Münsterstraße,Lüdinghausen,59348,1
Münsterstraße,Datteln,45711,1
Münsterstraße,Altenberge,48341,1
Müllerweg,Dürrröhrsdorf-Dittersbach,01833,1
Münchner Straße,Karlstein am Main,63791,1
Münchner Straße,Dresden,01069,1
Münchener Straße,Rott am Inn,83543,1
Münchener Straße,Nürnberg,90455,1
Münchener Straße,München,81549,1
Münchener Straße,Kaarst,41564,1
Münchener Straße,Hoppegarten,15366,1
Münchener Straße,Baar-Ebenhausen,85107,1
Müllerweg,Wangerland,26434,1
Müllerweg,Pausa-Mühltroff,07919,1
Mühlgraben,Oberharz am Brocken,38877,1
Moselweg,Kassel,34131,1
Mozartstraße,Bietigheim-Bissingen,74321,1
Maschstraße,Wernigerode,38855,1
Matthias-Grünewald-Straße,Leinfelden-Echterdingen,70771,1
Matthias-Claudius-Weg,Stade,21684,1
Matthias-Claudius-Weg,Norderstedt,22844,1
Matthias-Claudius-Weg,Detmold,32756,1
Matthias-Claudius-Straße,Sankt Augustin,53757,1
Matthias-Claudius-Straße,Meppen,49716,1
Matthias-Claudius-Straße,Geesthacht,21502,1
Matthias-Claudius-Straße,Crailsheim,74564,1
Mathildenstraße,Pulheim,50259,1
Mathildenstraße,Mönchengladbach,41239,1
Mathildenstraße,Leipzig,04277,1
Mathildenstraße,Kellinghusen,25548,1
Mathildenstraße,Gräfelfing,82166,1
Mathildenstraße,Freiburg im Breisgau,79106,1
Mathildenstraße,Flensburg,24937,1
Masurenweg,Varel,26316,1
Masurenweg,Lindhorst,31698,1
Masurenweg,Börßum,38312,1
Masurenstraße,Lübeck,23569,1
Masurenstraße,Langenau,89129,1
Mastenweg,Naumburg,34311,1
Mastenweg,Bergen,29303,1
Mastenweg,Bad Zwischenahn,26160,1
Matthias-Grünewald-Straße,Wunstorf,31515,1
Matthiasstraße,Neuss,41468,1
Mauergasse,Eppingen,75031,1
Max-Beckmann-Straße,Bedburg,50181,1
Max-Eyth-Straße,Holzgerlingen,71088,1
Max-Eyth-Straße,Herrenberg,71083,1
Max-Eyth-Straße,Eberdingen,71735,1
Max-Eyth-Straße,Burghausen,84489,1
Max-Eyth-Straße,Biberach an der Riß,88400,1
Max-Eyth-Straße,Aalen,73431,1
Max-Born-Straße,Hamburg,22761,1
Max-Born-Straße,Göppingen,73037,1
Max-Beckmann-Straße,Leverkusen,51375,1
Max-Beckmann-Straße,Ettlingen,76275,1
Mauritiusstraße,Bochum,44789,1
Mauergasse,Homberg,34576,1
Maulbeerweg,Büdelsdorf,24782,1
Mauerweg,Weil am Rhein,79576,1
Mauerstraße,Unna,59423,1
Mauerstraße,Ribnitz-Damgarten,18311,1
Mauerstraße,Osterwieck,38835,1
Mauerstraße,Hagen,58089,1
Mauerstraße,Borgentreich,34434,1
Mauerstraße,Aichtal,72631,1
Mauergasse,Werther,99735,1
Mauergasse,Kirn,55606,1
Maschweg,Löhne,32584,1
Maschstraße,Seggebruch,31683,1
Max-Liebermann-Straße,Fürth,90768,1
Maschstraße,Petershagen,32469,1
Martin-Luther-Straße,Spiegelau,94518,1
Martin-Luther-Straße,Roth,91154,1
Martin-Luther-Straße,Ronneburg,07580,1
Martin-Luther-Straße,Rehau,95111,1
Martin-Luther-Straße,Löhne,32584,1
Martin-Luther-Straße,Luckenwalde,14943,1
Martin-Luther-Straße,Krölpa,07387,1
Martin-Luther-Straße,Kronach,96317,1
Martin-Luther-Straße,Freilassing,83395,1
Martin-Luther-Straße,Döhlau,95182,1
Martin-Luther-Straße,Bad Königshofen im Grabfeld,97631,1
Martin-Luther-Platz,Mammendorf,82291,1
Martin-Luther-Platz,Essen,45219,1
Marthastraße,Gauting,82131,1
Marsweg,Regensburg,93055,1
Marsweg,Brilon,59929,1
Marsstraße,Wesel,46487,1
Marsstraße,Großkarolinenfeld,83109,1
Marsstraße,Duisburg,47179,1
Marschweg,Schwarmstedt,29690,1
Marschweg,Himmelpforten,21709,1
Marschweg,Großenkneten,26197,1
Marschstraße,Nienburg/Weser,31582,1
Martin-Luther-Straße,St. Georgen im Schwarzwald,78112,1
Martin-Luther-Straße,Stadthagen,31655,1
Martin-Luther-Straße,Söhlde,31185,1
Martinstraße,Delbrück,33129,1
Martinusstraße,Weiskirchen,66709,1
Martinusstraße,Linz am Rhein,53545,1
Martinsweg,Brackenheim,74336,1
Martinstraße,Sontheim an der Brenz,89567,1
Martinstraße,Schwangau,87645,1
Martinstraße,Riol,54340,1
Martinstraße,Ramstein-Miesenbach,66877,1
Martinstraße,Ralingen,54310,1
Martinstraße,Moers,47441,1
Martinstraße,Lampertheim,68623,1
Martinstraße,Bocholt,46397,1
Martin-Luther-Straße,Wedemark,30900,1
Martinstraße,Biberach an der Riß,88400,1
Martinstraße,Berg,88276,1
Martinstraße,Alsdorf,52477,1
Martinstraße,Algermissen,31191,1
Martinistraße,Osnabrück,49078,1
Martin-Niemöller-Straße,Bad Marienberg (Westerwald),56470,1
Martin-Luther-Weg,Westheim,67368,1
Martin-Luther-Weg,Mölln,23879,1
Martin-Luther-Weg,Isernhagen,30916,1
Martin-Luther-Straße,Übach-Palenberg,52531,1
Max-Eyth-Straße,Reutlingen,72760,1
Max-Liebermann-Straße,Pulheim,50259,1
Markweg,Ibbenbüren,49479,1
Maybachstraße,Waiblingen,71332,1
Meisenweg,Aschersleben,06449,1
Meisenweg,Altdorf bei Nürnberg,90518,1
Meisenweg,Ahrensburg,22926,1
Meisenstraße,Zweibrücken,66482,1
Meisenstraße,Rohrdorf,83101,1
Meisenstraße,Rattenberg,94371,1
Meisenstraße,Lengede,38268,1
Meisenstraße,Gommersheim,67377,1
Meisenstraße,Flensburg,24939,1
Meierhof,Rinchnach,94269,1
Meierhof,Großenbrode,23775,1
Meiereiweg,Barkenholm,25791,1
Meiereiweg,Aland,39615,1
Meiereistraße,Hamweddel,24816,1
Mecklenburger Straße,Wilster,25554,1
Mecklenburger Straße,Waldshut-Tiengen,79761,1
Mecklenburger Straße,Satow,18239,1
Mecklenburger Straße,Rödental,96472,1
Mecklenburger Straße,Kassel,34131,1
Mecklenburger Straße,Hennef (Sieg),53773,1
McDrive,Obertraubling,93083,1
McDrive,Gründau,63584,1
McDrive,Berlin,14197,1
Meisenweg,Aurich,26603,1
Meisenweg,Bad Arolsen,34454,1
Meisenweg,Bad Lauterberg,37431,1
Meisenweg,Chemnitz,09116,1
Meisenweg,Kupferzell,74635,1
Meisenweg,Kirkel,66459,1
Meisenweg,Jettingen-Scheppach,89343,1
Meisenweg,Groß Kreutz (Havel),14550,1
Meisenweg,Geretsried,82538,1
Meisenweg,Gablingen,86456,1
Meisenweg,Engelskirchen,51766,1
Meisenweg,Elsdorf,50189,1
Meisenweg,Dresden,01277,1
Meisenweg,Darmstadt,64291,1
Meisenweg,Castrop-Rauxel,44581,1
Meisenweg,Bad Muskau,02953,1
Meisenweg,Bördeland,39221,1
Meisenweg,Burscheid,51399,1
Meisenweg,Burgoberbach,91595,1
Meisenweg,Burgebrach,96138,1
Meisenweg,Bochum,44789,1
Meisenweg,Berngau,92361,1
Meisenweg,Berlin,14197,1
Meisenweg,Berching,92334,1
Meisenweg,Bechhofen,91572,1
Meisenweg,Baienfurt,88255,1
McDrive,Altdorf bei Nürnberg,90518,1
Maybachstraße,Rödermark,63322,1
Max-Planck-Straße,Albstadt,72458,1
Maybachstraße,Rutesheim,71277,1
Max-Reger-Straße,Nittendorf,93152,1
Max-Reger-Straße,Neufahrn in Niederbayern,84088,1
Max-Reger-Straße,Freiburg im Breisgau,79104,1
Max-Reger-Straße,Bad Waldsee,88339,1
Max-Planck-Weg,Tettnang,88069,1
Max-Planck-Straße,Wirges,56422,1
Max-Planck-Straße,Wertingen,86637,1
Max-Planck-Straße,Unterhaching,82008,1
Max-Planck-Straße,Seligenstadt,63500,1
Max-Planck-Straße,Schwäbisch Hall,74523,1
Max-Planck-Straße,Ratzeburg,23909,1
Max-Planck-Straße,Oelde,59302,1
Max-Planck-Straße,Nordhorn,48529,1
Max-Planck-Straße,Neu-Isenburg,63263,1
Max-Planck-Straße,Marktredwitz,95615,1
Max-Planck-Straße,Laatzen,30880,1
Max-Planck-Straße,Kerpen,50171,1
Max-Planck-Straße,Kerken,47647,1
Max-Planck-Straße,Hude (Oldenburg),27798,1
Max-Planck-Straße,Hameln,31787,1
Max-Planck-Straße,Halberstadt,38820,1
Max-Planck-Straße,Döbeln,04720,1
Max-Planck-Straße,Bobenheim-Roxheim,67240,1
Max-Reger-Straße,Pullach im Isartal,82049,1
Max-Reger-Straße,Tirschenreuth,95643,1
Max-Reger-Weg,Helmstedt,38350,1
Maybachstraße,Bad Schussenried,88427,1
Maybachstraße,Pfalzgrafenweiler,72285,1
Maybachstraße,Nordheim,74226,1
Maybachstraße,Neu-Ulm,89233,1
Maybachstraße,Nagold,72202,1
Maybachstraße,Löchgau,74369,1
Maybachstraße,Hettingen,72513,1
Maybachstraße,Hamburg,22177,1
Maybachstraße,Halle (Saale),06112,1
Maybachstraße,Gifhorn,38518,1
Maybachstraße,Deckenpfronn,75392,1
Maxstraße,Mühlenbecker Land,16515,1
Max-Reger-Weg,Schwarzach b.Nabburg,92548,1
Maximilianstraße,Starnberg,82319,1
Maximilianstraße,Pfarrkirchen,84347,1
Maximilianstraße,Freiburg im Breisgau,79100,1
Maximilianstraße,Blieskastel,66440,1
Maximilian-Kolbe-Straße,Niederkassel,53859,1
Maximilian-Kolbe-Straße,Lüdinghausen,59348,1
Maximilian-Kolbe-Straße,Dormagen,41539,1
Maxim-Gorki-Straße,Eisenhüttenstadt,15890,1
Maxim-Gorki-Straße,Börde-Hakel,39448,1
Max-von-Laue-Straße,Landau in der Pfalz,76829,1
Markweg,Otterfing,85649,1
Markusstraße,Gelsenkirchen,45896,1
Mozartstraße,Biberach an der Riß,88400,1
Marienstraße,Hadamar,65589,1
Marienstraße,Waghäusel,68753,1
Marienstraße,Uedem,47589,1
Marienstraße,Tettnang,88069,1
Marienstraße,Stuttgart,70173,1
Marienstraße,Spelle,48480,1
Marienstraße,Selb,95100,1
Marienstraße,Schönwald,95173,1
Marienstraße,Reichenbach an der Fils,73262,1
Marienstraße,Perleberg,19348,1
Marienstraße,Paderborn,33098,1
Marienstraße,Ofterdingen,72131,1
Marienstraße,Neustrelitz,17235,1
Marienstraße,Mühlenbecker Land,16552,1
Marienstraße,Marsberg,34431,1
Marienstraße,Lütjenwestedt,25585,1
Marienstraße,Lauda-Königshofen,97922,1
Marienstraße,Langerwehe,52379,1
Marienstraße,Lage,32791,1
Marienstraße,Kipfenberg,85110,1
Marienstraße,Hümpfershausen,98634,1
Marienstraße,Hohenstein,72531,1
Marienstraße,Hirschaid,96114,1
Marienstraße,Herdwangen-Schönach,88634,1
Marienstraße,Weilerswist,53919,1
Marienstraße,Wesel,46487,1
Marienstraße,Würzburg,97070,1
Markenweg,Reken,48734,1
Markt,Aschersleben,06449,1
Markt,Arnsdorf,01477,1
Markt,Angermünde,16278,1
Markt,Alsleben,06425,1
Markgrafenstraße,München,81827,1
Markgrafenstraße,Mülheim an der Ruhr,45479,1
Markgrafenstraße,Leimen,69181,1
Markgrafenstraße,Köln,51063,1
Markgrafenstraße,Haundorf,91729,1
Markgrafenstraße,Baden-Baden,76530,1
Markenweg,Hamm,59075,1
Marienthaler Straße,Hamburg,22043,1
Marienweg,Warstein,59581,1
Marienweg,Speicher,54662,1
Marienweg,Sandersdorf-Brehna,06792,1
Marienweg,Quickborn,25451,1
Marienweg,Marl,45768,1
Marienweg,Hohentengen,88367,1
Marienweg,Hochdorf,88454,1
Marienweg,Anröchte,59609,1
Marienthaler Straße,Zehdenick,16792,1
Marienthaler Straße,Oebisfelde-Weferlingen,39356,1
Marienstraße,Halle (Saale),06108,1
Marienstraße,Großostheim,63762,1
Markt,Bocholt,46399,1
Marienstraße,Grevenbroich,41516,1
Marienburger Straße,Stuttgart,70374,1
Marienburger Straße,Nidda,63667,1
Marienburger Straße,Neuwied,56566,1
Marienburger Straße,Husum,25813,1
Marienburger Straße,Grömitz,23743,1
Marienburger Straße,Emden,26725,1
Marienburger Straße,Coesfeld,48653,1
Marienbader Straße,Riedstadt,64560,1
Marienbader Straße,Karben,61184,1
Marienbader Straße,Giengen an der Brenz,89537,1
Marienbader Straße,Erding,85435,1
Marie-Juchacz-Straße,Recklinghausen,45659,1
Marie-Juchacz-Straße,Kaiserslautern,67663,1
Marie-Juchacz-Straße,Düren,52349,1
Marie-Juchacz-Straße,Bergkamen,59192,1
Marie-Curie-Straße,Wiesbaden,65189,1
Marie-Curie-Straße,Regensburg,93055,1
Marie-Curie-Straße,Lauterbach,36341,1
Marie-Curie-Straße,Göttingen,37079,1
Marie-Curie-Straße,Großkrotzenburg,63538,1
Marie-Curie-Straße,Erlensee,63543,1
Marie-Curie-Straße,Dörzbach,74677,1
Marie-Curie-Straße,Bielefeld,33605,1
Marienburger Straße,Witten,58455,1
Marienburger Weg,Erftstadt,50374,1
Marienburger Weg,Nienburg/Weser,31582,1
Marienstraße,Anrode,99976,1
Marienstraße,Greven,48268,1
Marienstraße,Greding,91171,1
Marienstraße,Geisenheim,65366,1
Marienstraße,Freiberg am Neckar,71691,1
Marienstraße,Floh-Seligenthal,98593,1
Marienstraße,Erkenbrechtsweiler,73268,1
Marienstraße,Eltmann,97483,1
Marienstraße,Elsenfeld,63820,1
Marienstraße,Düren,52351,1
Marienstraße,Bramsche,49565,1
Marienstraße,Aachen,52223,1
Marienburgstraße,Zell (Mosel),56856,1
Marienplatz,Schutterwald,77746,1
Marienplatz,Miesbach,83714,1
Marienplatz,Brunn,93164,1
Marienplatz,Bochum,44787,1
Marienplatz,Beverungen,37688,1
Marienplatz,Berlin,12207,1
Marienplatz,Balgheim,78582,1
Marienhof,Jülich,52428,1
Marienhof,Dornburg,65599,1
Marienhof,Bestensee,15741,1
Markt,Bad Brambach,08648,1
Markt,Dresden,01328,1
Markusstraße,Geisfeld,54413,1
Marktplatz,Roding,93426,1
Marktstraße,Kirchhain,35274,1
Marktstraße,Höxter,37671,1
Marktstraße,Heilbad Heiligenstadt,37308,1
Marktstraße,Hanau,63450,1
Marktstraße,Hamburg,20359,1
Marktstraße,Greven,48268,1
Marktstraße,Greiz,07973,1
Marktstraße,Friedrichroda,99894,1
Marktstraße,Eschach,73569,1
Marktstraße,Dornburg-Camburg,07774,1
Marktstraße,Dießen am Ammersee,86911,1
Marktstraße,Burgwedel,30938,1
Marktstraße,Bad Hindelang,87541,1
Marktstraße,Altdöbern,03229,1
Marktplatz,Zeil am Main,97475,1
Marktplatz,Wilnsdorf,57234,1
Marktplatz,Wettin-Löbejün,06193,1
Marktplatz,Weinsberg,74189,1
Marktplatz,Wartenberg,85456,1
Marktplatz,Waal,86875,1
Marktplatz,Thalmässing,91177,1
Marktplatz,Steingaden,86989,1
Marktplatz,Salzgitter,38259,1
Marktstraße,Kirrweiler,67482,1
Marktstraße,Krefeld,47798,1
Marktstraße,Kreßberg,74594,1
Marktstraße,Sörup,24966,1
Marktweg,Sengenthal,92369,1
Marktweg,Roßwein,04741,1
Marktweg,Hohenthann,84098,1
Marktstraße,Witten,58452,1
Marktstraße,Wesselburen,25764,1
Marktstraße,Wertach,87497,1
Marktstraße,Werlte,49757,1
Marktstraße,Walldorf,69190,1
Marktstraße,Waldenbuch,71111,1
Marktstraße,Traunreut,83301,1
Marktstraße,Steinen,56244,1
Marktstraße,Königsbach-Stein,75203,1
Marktstraße,Sondershausen,99706,1
Marktstraße,Schramberg,78713,1
Marktstraße,Sankt Johann,55578,1
Marktstraße,Reutlingen,72793,1
Marktstraße,Pattensen,30982,1
Marktstraße,Oranienbaum-Wörlitz,06785,1
Marktstraße,Neresheim,73450,1
Marktstraße,Nandlstadt,85405,1
Marktstraße,Morschen,34326,1
Marktstraße,Marktbreit,97340,1
Marktplatz,Röbel/Müritz,17207,1
Marktplatz,Rhinow,14728,1
Markt,Greiz,07973,1
Marktplatz,Parkstein,92711,1
Marktplatz,Aindling,86447,1
Marktgasse,Schlotheim,99994,1
Marktgasse,Marburg,35037,1
Marktgasse,Lößnitz,08294,1
Marktgasse,Hörsel,99880,1
Markt,Wriezen,16269,1
Markt,Triptis,07819,1
Markt,Stößen,06667,1
Markt,Schüttorf,48465,1
Markt,Schkeuditz,04435,1
Markt,Rüdesheim am Rhein,65385,1
Markt,Roßwein,04741,1
Markt,Remda-Teichel,07407,1
Markt,Reichenbach,02894,1
Markt,Paderborn,33098,1
Markt,Nordkirchen,59394,1
Markt,Nidda,63667,1
Markt,Moers,47445,1
Markt,Mittweida,09648,1
Markt,Melle,49324,1
Markt,Katlenburg-Lindau,37191,1
Markt,Heiligenhafen,23774,1
Markt,Hamminkeln,46499,1
Marktplatz,Alfeld (Leine),31061,1
Marktplatz,Amberg,92224,1
Marktplatz,Arzberg,95659,1
Marktplatz,Kandern,79400,1
Marktplatz,Osterwieck,38836,1
Marktplatz,Oberstdorf,87561,1
Marktplatz,Neustadt an der Weinstraße,67433,1
Marktplatz,Neustadt am Kulm,95514,1
Marktplatz,Netphen,57250,1
Marktplatz,Marktheidenfeld,97828,1
Marktplatz,Mallersdorf-Pfaffenberg,84066,1
Marktplatz,Legau,87764,1
Marktplatz,Ladenburg,68526,1
Marktplatz,Krautheim,74238,1
Marktplatz,Ingelheim am Rhein,55218,1
Marktplatz,Bad Bocklet,97708,1
Marktplatz,Herrieden,91567,1
Marktplatz,Hengersberg,94491,1
Marktplatz,Freiberg am Neckar,71691,1
Marktplatz,Engen,78234,1
Marktplatz,Eichstätt,85072,1
Marktplatz,Düsseldorf,40213,1
Marktplatz,Drolshagen,57489,1
Marktplatz,Buchbach,84428,1
Marktplatz,Bestwig,59909,1
Marktplatz,Bad Schönborn,76669,1
Meisenweg,Ladbergen,49549,1
Meisenweg,Laichingen,89150,1
Meisenweg,Lauenau,31867,1
Mittelweg,Grünewald,01945,1
Mittelweg,Umkirch,79224,1
Mittelweg,Uetze,31311,1
Mittelweg,Trinwillershagen,18320,1
Mittelweg,Storkow (Mark),15859,1
Mittelweg,Schwepnitz,01936,1
Mittelweg,Schwabach,91126,1
Mittelweg,Schermbeck,46514,1
Mittelweg,Rieneck,97794,1
Mittelweg,Pößneck,07381,1
Mittelweg,Priesendorf,96170,1
Mittelweg,Porta Westfalica,32457,1
Mittelweg,Netphen,57250,1
Mittelweg,Neschwitz,02699,1
Mittelweg,Mittenwalde,15749,1
Mittelweg,Mainleus,95336,1
Mittelweg,Leer,26789,1
Mittelweg,Leck,25917,1
Mittelweg,Jatznick,17309,1
Mittelweg,Ilsede,31246,1
Mittelweg,Hohnhorst,31559,1
Mittelweg,Hemmoor,21745,1
Mittelweg,Heidesee,15754,1
Mittelweg,Handeloh,21256,1
Mittelweg,Weida,07570,1
Mittelweg,Weilbach,63937,1
Mittelweg,Wiemersdorf,24649,1
Mittlere Straße,Brilon,59929,1
Mohnweg,Dinklage,49413,1
Mohnstraße,Rheine,48432,1
Mohnblumenweg,Oyten,28876,1
Mittlerer Weg,Schwäbisch Hall,74523,1
Mittlerer Weg,Michelstadt,64720,1
Mittlerer Weg,Coburg,96450,1
Mittlere Straße,Weissach,71287,1
Mittlere Straße,Steinheim,32839,1
Mittlere Straße,Stadtlengsfeld,36404,1
Mittlere Straße,Ditzingen,71254,1
Mittlere Gasse,Renningen,71272,1
Mittelweg,Worms,67551,1
Mittlere Gasse,Konradsreuth,95176,1
Mittlere Gasse,Eppingen,75031,1
Mitterweg,Unterneukirchen,84579,1
Mitterweg,Schrobenhausen,86529,1
Mitterweg,Kirchroth,94356,1
Mitterfeldweg,Altenthann,93177,1
Mitterfeldstraße,Hunderdorf,94336,1
Mitterfeldstraße,Eggenthal,87653,1
Mittelweg,Zittau,02788,1
Mittelweg,Wulften am Harz,37199,1
Mittelweg,Hagen am Teutoburger Wald,49205,1
Mittelweg,Großweitzschen,04720,1
Mohnweg,Leezen,19067,1
Mittelweg,Gladenbach,35075,1
Mittelstraße,Wanzleben-Börde,39164,1
Mittelstraße,Wallerfangen,66798,1
Mittelstraße,Waldbrunn,65620,1
Mittelstraße,Wachau,01454,1
Mittelstraße,Villmar,65606,1
Mittelstraße,Viersen,41749,1
Mittelstraße,Versmold,33775,1
Mittelstraße,Taarstedt,24893,1
Mittelstraße,Sylt,25980,1
Mittelstraße,Stolpen,01833,1
Mittelstraße,Spessart,56746,1
Mittelstraße,Selters,65618,1
Mittelstraße,Schürdt,57632,1
Mittelstraße,Schönwalde-Glien,14621,1
Mittelstraße,Schönefeld,12529,1
Mittelstraße,Schmallenberg,57392,1
Mittelstraße,Schenefeld,22869,1
Mittelstraße,Rehlingen-Siersburg,66780,1
Mittelstraße,Rastow,19077,1
Mittelstraße,Oersdorf,24568,1
Mittelstraße,Oderaue,16259,1
Mittelstraße,Obermaßfeld-Grimmenthal,98617,1
